参考地名,经度(lon),纬度(lat),年份,月份,NDVI,土壤湿度,气温,蒸散量,降水量,最低气温,最高气温,SPI,STI
洛川,109.625,35.875,2021,11,0.325,277.06,3.73,31.05,24.61,-4.78,10.59,-0.394064445,0.288976563
洛川,109.625,35.875,2021,12,0.282,272.47,-0.75,13.09,7.39,-9.33,3.48,0.264048615,0.929008004
洛川,109.625,35.875,2022,1,0.27,271.52,-1.7,12.48,11.72,-7.05,1.39,0.966026547,1.150526841
洛川,109.625,35.875,2022,2,0.266,271.94,-1.96,9.77,5.46,-7.23,5.47,-0.346710845,-0.256137035
洛川,109.625,35.875,2022,3,0.27,281.92,9.03,23.38,22.81,1.04,15.29,-0.012617998,1.611256995
洛川,109.625,35.875,2022,4,0.51,286.51,13.59,61.44,48.7,6.1,21.0,-0.448202827,1.013868151
洛川,109.625,35.875,2022,5,0.617,289.01,16.55,97.91,52.72,9.17,21.57,-0.957086959,0.212233774
洛川,109.625,35.875,2022,6,0.68,294.6,23.04,114.99,67.83,18.56,28.44,-1.162290258,2.096698875
洛川,109.625,35.875,2022,7,0.743,294.78,22.42,113.37,204.91,14.37,28.94,1.051444508,0.082669351
洛川,109.625,35.875,2022,8,0.707,295.64,22.93,104.11,78.07,12.33,28.38,-0.347174818,1.016789534
洛川,109.625,35.875,2022,9,0.715,290.4,17.33,66.53,51.07,11.93,21.2,-1.968717887,0.702897293
洛川,109.625,35.875,2022,10,0.569,284.3,10.88,41.04,60.04,3.43,18.57,0.482922033,-0.296222178
洛川,109.625,35.875,2022,11,0.357,279.97,6.06,21.13,50.23,-9.75,12.38,0.877496001,1.101685892
洛川,109.625,35.875,2022,12,0.274,270.02,-2.9,29.15,6.75,-8.82,1.38,-1.218651022,-0.039137225
洛川,109.625,35.875,2023,1,0.262,270.57,-2.49,11.38,6.11,-10.81,4.56,-0.666652764,0.772695851
洛川,109.625,35.875,2023,2,0.235,274.5,1.37,11.72,15.93,-2.53,5.47,0.388078483,0.892788324
洛川,109.625,35.875,2023,3,0.246,282.11,8.6,25.25,24.27,1.6,14.27,-0.592739864,1.40386106
洛川,109.625,35.875,2023,4,0.577,284.91,11.3,58.36,87.24,1.43,21.31,1.806115748,-0.382799926
洛川,109.625,35.875,2023,5,0.617,287.99,15.03,90.12,87.25,3.84,21.64,0.357983192,-0.643990157
洛川,109.625,35.875,2023,6,0.707,292.28,20.65,113.74,78.72,12.49,24.79,-0.392073202,0.144569997
洛川,109.625,35.875,2023,7,0.743,295.04,23.15,109.99,143.51,15.21,28.57,-0.781957042,0.934038623
洛川,109.625,35.875,2023,8,0.782,294.24,21.74,101.41,112.25,15.56,25.46,0.203996836,0.633722429
洛川,109.625,35.875,2023,9,0.746,290.53,17.51,76.84,113.14,11.45,22.01,-0.893884688,1.228549066
洛川,109.625,35.875,2023,10,0.601,285.22,12.5,47.53,61.35,7.44,15.98,-0.300320983,1.212013069
洛川,109.625,35.875,2023,11,0.376,278.03,4.54,26.48,17.38,-4.31,16.07,-0.988389778,0.536212348
洛川,109.625,35.875,2023,12,0.282,270.79,-3.25,12.75,17.87,-16.57,8.68,1.699293866,0.134870731
