参考地名,经度(lon),纬度(lat),年份,月份,NDVI,土壤湿度,气温,蒸散量,降水量,最低气温,最高气温,SPI,STI
环县,107.375,36.625,2023,1,0.172,12.64,-4.56,7.44,5.4,-13.15,2.39,-1.210364847,0.56540952
环县,107.375,36.625,2023,2,0.172,13.97,-0.46,11.33,16.72,-5.4,4.51,0.559087671,0.661870656
环县,107.375,36.625,2023,3,0.176,16.36,7.76,12.99,6.77,1.42,12.46,-1.823213548,1.306265164
环县,107.375,36.625,2023,4,0.18,21.12,10.43,40.52,42.52,1.52,21.07,0.750317926,-0.270110392
环县,107.375,36.625,2023,5,0.286,22.81,15.39,56.73,61.28,7.57,23.05,0.447541082,-0.409949108
环县,107.375,36.625,2023,6,0.325,18.47,21.88,51.8,27.52,14.77,25.82,-0.729271498,0.890767225
环县,107.375,36.625,2023,7,0.349,21.94,23.26,73.22,107.15,15.71,28.28,0.312556267,0.798854702
环县,107.375,36.625,2023,8,0.353,23.97,22.15,80.05,87.16,14.98,26.15,-1.621474017,0.734463283
环县,107.375,36.625,2023,9,0.337,24.51,17.18,55.35,72.6,10.09,22.8,-0.443585927,1.579919747
环县,107.375,36.625,2023,10,0.321,24.54,12.05,32.32,31.82,7.46,14.87,0.22594492,1.209431794
环县,107.375,36.625,2023,11,0.223,21.68,3.43,22.77,14.31,-4.24,14.8,-0.626383643,0.528686036
环县,107.375,36.625,2023,12,0.176,16.74,-2.58,12.02,9.11,-12.67,5.7,0.508079764,0.632649718
