参考地名,经度(lon),纬度(lat),年份,月份,NDVI,土壤湿度,气温,蒸散量,降水量,最低气温,最高气温,SPI,STI
华山,110.125,34.375,2022,5,0.802,21.68,15.62,83.22,49.12,7.25,20.64,-1.692434481,0.226589722
华山,110.125,34.375,2022,6,0.837,20.87,21.41,99.65,64.11,15.44,25.01,1.259974335,1.768525661
华山,110.125,34.375,2022,7,0.837,25.68,21.48,103.48,196.03,14.24,26.18,0.424133199,-0.025941644
华山,110.125,34.375,2022,8,0.853,25.77,21.97,92.95,98.17,12.18,26.66,-1.021728925,1.252948019
华山,110.125,34.375,2022,9,0.821,23.48,16.25,64.04,41.78,11.7,20.65,-1.036476558,0.622815168
华山,110.125,34.375,2022,10,0.703,28.21,10.29,41.33,129.98,2.77,20.21,1.24399877,-0.4236637
华山,110.125,34.375,2022,11,0.431,25.61,6.04,20.94,31.26,-9.81,11.33,0.981322204,1.181417654
华山,110.125,34.375,2022,12,0.341,23.23,-1.56,18.14,3.49,-9.04,2.29,-0.444105845,-0.229946863
华山,110.125,34.375,2023,1,0.309,17.17,-1.6,9.79,6.27,-10.6,6.98,-0.48698505,0.671220658
华山,110.125,34.375,2023,2,0.302,21.19,1.52,13.93,22.02,-1.73,5.65,0.064185797,0.718317995
华山,110.125,34.375,2023,3,0.325,22.73,8.24,32.44,18.45,0.71,15.02,-0.807243506,1.372831019
华山,110.125,34.375,2023,4,0.64,24.44,10.87,54.45,67.36,-0.06,19.14,0.233973124,-0.135973858
华山,110.125,34.375,2023,5,0.758,28.03,14.32,79.48,149.72,4.02,20.47,2.064161888,-0.900040895
华山,110.125,34.375,2023,6,0.821,27.73,18.77,95.56,86.89,10.43,22.33,-0.325242645,-0.465698599
华山,110.125,34.375,2023,7,0.829,28.82,21.67,108.17,174.74,15.85,25.84,0.603068975,0.309412265
华山,110.125,34.375,2023,8,0.837,29.4,20.51,96.37,150.42,14.04,24.25,0.334576249,0.417787309
华山,110.125,34.375,2023,9,0.798,29.89,16.06,65.77,144.52,10.19,20.54,-0.020334103,1.066627349
华山,110.125,34.375,2023,10,0.664,29.21,11.6,41.04,58.69,7.4,14.64,0.073618088,1.012565843
华山,110.125,34.375,2023,11,0.408,26.93,5.19,28.31,30.56,-2.62,14.62,-0.236935676,0.611590331
华山,110.125,34.375,2023,12,0.349,24.23,-0.32,18.3,20.09,-11.84,9.94,1.724738018,0.265163521
